,Unnamed: 0,Unnamed: 1,Unnamed: 2,الصادرات حسب الاصناف,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,R
0,,,,Exports According to commodities,,,,,,,,,,,
1,,الوزن طن,القيمة بالالف ريال,عام  2013  Year,,,,,,,,,Weight Tons,Value  (000 S R),
2,رمز السلعة,السلعة,مجموعة الدول,صادرات     Export,,,إعادة     ReExport,,,المجموع     Total,,,Country Group,Commodity,Commodity Code
3,,,,الكمية,وزن,قيمة,الكمية,وزن,قيمة,الكمية,وزن,قيمة,,,
4,,,,Units,Weight,Value,Units,Weight,Value,Units,Weight,Value,,,
3807,76071110,لفات ألومنيوم مهيأة للبيع بالتجزئة,دول مجلس التعاون الخليجي,0,89,1384,0,0,7,0,89,1390,Gulf Cooperation Council,ALLUMINIUM FOIL ROLLED PUT UP FOR RETAIL آ,76071110
3808,76071110,لفات ألومنيوم مهيأة للبيع بالتجزئة,دول الجامعة العربية الاخرى,0,199,4370,0,0,0,0,199,4370,Other Arab League Countries,ALLUMINIUM FOIL ROLLED PUT UP FOR RETAIL آ,76071110
3809,76071190,غيرهامن لفات الومنيوم مجلخة( ليست مثبتة على حوامل ),دول مجلس التعاون الخليجي,0,70,1023,0,24,98,0,94,1121,Gulf Cooperation Council,OTHER ALUMINIUM FOILS ROLLED NOT BACKED,76071190
3810,76071190,غيرهامن لفات الومنيوم مجلخة( ليست مثبتة على حوامل ),دول الجامعة العربية الاخرى,0,359,6267,0,1,3,0,360,6270,Other Arab League Countries,OTHER ALUMINIUM FOILS ROLLED NOT BACKED,76071190
3811,76071190,غيرهامن لفات الومنيوم مجلخة( ليست مثبتة على حوامل ),دول استراليا وجزر الباسفيك,0,33,455,0,0,0,0,33,455,Australia and Oceania,OTHER ALUMINIUM FOILS ROLLED NOT BACKED,76071190
3812,76071910,لفات الومنيوم مهيأةللبيع بالتجزئة,دول مجلس التعاون الخليجي,0,8,88,0,34,271,0,41,359,Gulf Cooperation Council,ALLUMINIUM FOIL ROLLED PUT UP FOR RETAIL,76071910
3813,76071990,غيرها من لفات المنيوم مجلخة ( ليست مثبته على حوامل ),دول مجلس التعاون الخليجي,0,24,226,0,10,141,0,34,367,Gulf Cooperation Council,OTHER ALUMINIUM FOILS ROLLED NOT BACKED,76071990
3814,76071990,غيرها من لفات المنيوم مجلخة ( ليست مثبته على حوامل ),دول الجامعة العربية الاخرى,0,36,564,0,1,8,0,37,571,Other Arab League Countries,OTHER ALUMINIUM FOILS ROLLED NOT BACKED,76071990
3815,76071990,غيرها من لفات المنيوم مجلخة ( ليست مثبته على حوامل ),دول اسيوية عدا العربية والاسلامية,0,0,0,0,16,837,0,16,837,"Asian not Arabic ,not Islamic",OTHER ALUMINIUM FOILS ROLLED NOT BACKED,76071990
3816,76072010,لفات ألمنيوم مهيأة للبيع بالتجزئة مثبتة على حوامل,دول مجلس التعاون الخليجي,0,21,294,0,1,55,0,22,349,Gulf Cooperation Council,ALLUMINIUM FOIL ROLLED PUT UP FOR RETAILbacked,76072010
3817,76072010,لفات ألمنيوم مهيأة للبيع بالتجزئة مثبتة على حوامل,دول الجامعة العربية الاخرى,0,632,12877,0,0,0,0,632,12877,Other Arab League Countries,ALLUMINIUM FOIL ROLLED PUT UP FOR RETAILbacked,76072010
3818,76072090,غيرها من لفات المنيوم ( مثبته على حوامل ),دول مجلس التعاون الخليجي,0,303,735,0,11,210,0,314,944,Gulf Cooperation Council,OTHER ALUMINIUM FOILS AND BACKED,76072090
3819,76072090,غيرها من لفات المنيوم ( مثبته على حوامل ),دول الجامعة العربية الاخرى,0,48,994,0,1,25,0,48,1019,Other Arab League Countries,OTHER ALUMINIUM FOILS AND BACKED,76072090
3820,76081000,مواسير وانابيب من الومنيوم ، غير مخلوط,دول الجامعة العربية الاخرى,0,53,415,0,24,225,0,77,640,Other Arab League Countries,"TUBES AND PIPES OF ALUMINIUM, NOT ALLOYED",76081000
3821,76101010,ابواب كراجات تعمل بالكهرباء ، من الومنيوم,دول مجلس التعاون الخليجي,0,694,5654,0,15,243,0,709,5896,Gulf Cooperation Council,"ELECTRICALLY OPERATED DOORS FOR GARAGES, ALUMINUM",76101010
3822,76101010,ابواب كراجات تعمل بالكهرباء ، من الومنيوم,دول الجامعة العربية الاخرى,0,48,942,0,16,34,0,64,976,Other Arab League Countries,"ELECTRICALLY OPERATED DOORS FOR GARAGES, ALUMINUM",76101010
3823,76101090,غيرها من ابواب ونوافذ من الومنيوم,دول مجلس التعاون الخليجي,0,1442,17524,0,56,1010,0,1498,18533,Gulf Cooperation Council,OTHER ALUMINUM DOORS AND WINDOWS,76101090
3824,76101090,غيرها من ابواب ونوافذ من الومنيوم,دول الجامعة العربية الاخرى,0,1769,21029,0,483,3051,0,2252,24080,Other Arab League Countries,OTHER ALUMINUM DOORS AND WINDOWS,76101090
3825,76101090,غيرها من ابواب ونوافذ من الومنيوم,دول اسلامية عدا العربية,0,0,0,0,281,1164,0,281,1164,Islamic not Arabic countries,OTHER ALUMINUM DOORS AND WINDOWS,76101090
3826,76101090,غيرها من ابواب ونوافذ من الومنيوم,دول افريقية عدا العربيةوالاسلامية,0,0,0,0,29,307,0,29,307,"African not Arabic,not Islamic",OTHER ALUMINUM DOORS AND WINDOWS,76101090
3827,76109010,جسور ومقاطع جسور،للمنشات من الومنيوم,دول الجامعة العربية الاخرى,0,1355,18937,0,3,38,0,1357,18975,Other Arab League Countries,"BRIDGES AND SECTIONS THEREOF, ALUMINUM",76109010
3828,76109030,مظلات وقباب ( اقبيه )ـ  ، للمنشات من الومنيوم,دول مجلس التعاون الخليجي,0,15,639,0,0,0,0,15,639,Gulf Cooperation Council,"SHEDS AND DOMES, ALUMINUM",76109030
3829,76109060,بلاط ديكور للاسقف ، من الومنيوم,دول مجلس التعاون الخليجي,0,1559,8210,0,46,547,0,1605,8758,Gulf Cooperation Council,"DECORATION TILES FOR CEILINGS, ALUMINUM",76109060
3830,76109060,بلاط ديكور للاسقف ، من الومنيوم,دول الجامعة العربية الاخرى,0,3704,8294,0,9,64,0,3713,8358,Other Arab League Countries,"DECORATION TILES FOR CEILINGS, ALUMINUM",76109060
3831,76109060,بلاط ديكور للاسقف ، من الومنيوم,دول الاتحاد الأوروبي,0,407,1735,0,0,0,0,407,1735,European Union,"DECORATION TILES FOR CEILINGS, ALUMINUM",76109060
3832,76109070,وصلات ربط لتثبيت بلاط الديكور فى الاسقف ، من الومنيوم,دول مجلس التعاون الخليجي,0,252,1553,0,2,16,0,253,1569,Gulf Cooperation Council,"TIES TO FASTEN DECORATION TILE IN CEILING, ALUMINUM",76109070
3833,76109070,وصلات ربط لتثبيت بلاط الديكور فى الاسقف ، من الومنيوم,دول الجامعة العربية الاخرى,0,1139,2833,0,33,199,0,1172,3032,Other Arab League Countries,"TIES TO FASTEN DECORATION TILE IN CEILING, ALUMINUM",76109070
3834,76109090,غيرها من منشاءت واجزاء منشاءت من الومنيوم,دول مجلس التعاون الخليجي,0,10277,142615,0,598,3574,0,10875,146190,Gulf Cooperation Council,OTHER ALUMINUM STRUCTURES AND PARTS,76109090
3835,76109090,غيرها من منشاءت واجزاء منشاءت من الومنيوم,دول الجامعة العربية الاخرى,0,272,2328,0,145,1060,0,416,3388,Other Arab League Countries,OTHER ALUMINUM STRUCTURES AND PARTS,76109090
3836,76109090,غيرها من منشاءت واجزاء منشاءت من الومنيوم,دول اسيوية عدا العربية والاسلامية,0,4,44,0,561,3344,0,564,3388,"Asian not Arabic ,not Islamic",OTHER ALUMINUM STRUCTURES AND PARTS,76109090
3837,76109090,غيرها من منشاءت واجزاء منشاءت من الومنيوم,دول الاتحاد الأوروبي,0,0,0,0,4,1250,0,4,1250,European Union,OTHER ALUMINUM STRUCTURES AND PARTS,76109090
3838,76129010,علب للمشروبات الغازيه وعصير الفواكه ، من الومنيوم,دول مجلس التعاون الخليجي,0,4001,95656,0,7,180,0,4008,95836,Gulf Cooperation Council,"CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",76129010
3839,76129010,علب للمشروبات الغازيه وعصير الفواكه ، من الومنيوم,دول الجامعة العربية الاخرى,0,23290,354489,0,0,0,0,23290,354489,Other Arab League Countries,"CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",76129010
3840,76129010,علب للمشروبات الغازيه وعصير الفواكه ، من الومنيوم,دول اسلامية عدا العربية,0,341,8746,0,0,0,0,341,8746,Islamic not Arabic countries,"CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",76129010
3841,76129010,علب للمشروبات الغازيه وعصير الفواكه ، من الومنيوم,دول اسيوية عدا العربية والاسلامية,0,33,935,0,0,0,0,33,935,"Asian not Arabic ,not Islamic","CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",76129010
3842,76129010,علب للمشروبات الغازيه وعصير الفواكه ، من الومنيوم,دول افريقية عدا العربيةوالاسلامية,0,18,400,0,0,0,0,18,400,"African not Arabic,not Islamic","CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",76129010
3843,76129010,علب للمشروبات الغازيه وعصير الفواكه ، من الومنيوم,دول استراليا وجزر الباسفيك,0,108,3287,0,0,0,0,108,3287,Australia and Oceania,"CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",76129010
3844,76129020,علب لحفظ الماكولات ، من الومنيوم,دول مجلس التعاون الخليجي,0,24,352,0,9,69,0,34,421,Gulf Cooperation Council,"CANS FOR PRESERVING FOODS, ALUMINUM",76129020
3845,76129020,علب لحفظ الماكولات ، من الومنيوم,دول الجامعة العربية الاخرى,0,2840,28402,0,1,20,0,2841,28422,Other Arab League Countries,"CANS FOR PRESERVING FOODS, ALUMINUM",76129020
3846,76129030,علب لحفظ المواد الكيماويه وزيوت التزييت ، من الومنيوم,دول مجلس التعاون الخليجي,0,125,899,0,1,49,0,126,948,Gulf Cooperation Council,"CANS FOR CHEMICALS AND LUBRICATION OILS, ALUMINUM",76129030
3847,76129030,علب لحفظ المواد الكيماويه وزيوت التزييت ، من الومنيوم,دول الجامعة العربية الاخرى,0,89,786,0,1,1,0,90,787,Other Arab League Countries,"CANS FOR CHEMICALS AND LUBRICATION OILS, ALUMINUM",76129030
3848,76129090,غيرها من علب ، وبراميل ومايماثلها ، من الومنيوم,دول مجلس التعاون الخليجي,0,14227,270239,0,2693,1374,0,16920,271612,Gulf Cooperation Council,"OTHER ALUMINUM CANS, DRUMS AND THE LIKE",76129090
3849,76129090,غيرها من علب ، وبراميل ومايماثلها ، من الومنيوم,دول الجامعة العربية الاخرى,0,5592,90152,0,13,105,0,5605,90256,Other Arab League Countries,"OTHER ALUMINUM CANS, DRUMS AND THE LIKE",76129090
3850,76129090,غيرها من علب ، وبراميل ومايماثلها ، من الومنيوم,دول اسلامية عدا العربية,0,195,4458,0,0,0,0,195,4458,Islamic not Arabic countries,"OTHER ALUMINUM CANS, DRUMS AND THE LIKE",76129090
3851,76129090,غيرها من علب ، وبراميل ومايماثلها ، من الومنيوم,دول اسيوية عدا العربية والاسلامية,0,62,1527,0,18,9,0,80,1536,"Asian not Arabic ,not Islamic","OTHER ALUMINUM CANS, DRUMS AND THE LIKE",76129090
3852,76129090,غيرها من علب ، وبراميل ومايماثلها ، من الومنيوم,دول افريقية عدا العربيةوالاسلامية,0,36,559,0,0,0,0,36,559,"African not Arabic,not Islamic","OTHER ALUMINUM CANS, DRUMS AND THE LIKE",76129090
3853,76129090,غيرها من علب ، وبراميل ومايماثلها ، من الومنيوم,دول الاتحاد الأوروبي,0,25,515,0,0,0,0,25,515,European Union,"OTHER ALUMINUM CANS, DRUMS AND THE LIKE",76129090
3854,76130090,غيرهامن اوعية من الومنيوم لتعبئة الغاز,دول الجامعة العربية الاخرى,0,102,2067,0,1,2,0,103,2068,Other Arab League Countries,OTHER CONTAINERS TO FILL GAS,76130090
3855,76141010,اسلاك كهربائيه من الومنيوم لها قلب فولاذى(صلب)ـ ،غير معزوله,دول مجلس التعاون الخليجي,0,20,446,0,155,980,0,175,1426,Gulf Cooperation Council,"ALUMINUM ELECTRIC WIRE WITH STEEL CORE, NOT INSULATED",76141010
3856,76151020,اطباق وصوانى من رقائق الومنيوم,دول مجلس التعاون الخليجي,0,43,516,0,21,146,0,63,661,Gulf Cooperation Council,PLATES AND TRAYS OF ALUMINUM FLAKES,76151020
3857,76151020,اطباق وصوانى من رقائق الومنيوم,دول الجامعة العربية الاخرى,0,61,1020,0,21,154,0,83,1174,Other Arab League Countries,PLATES AND TRAYS OF ALUMINUM FLAKES,76151020
3858,76151090,غيرها من ادوات منزليه من الومنيوم,دول مجلس التعاون الخليجي,0,116,3550,0,88,728,0,204,4278,Gulf Cooperation Council,OTHER ALUMINUM HOUSEHOLD ARTICLES,76151090
3859,76151090,غيرها من ادوات منزليه من الومنيوم,دول الجامعة العربية الاخرى,0,79,1934,0,43,365,0,122,2300,Other Arab League Countries,OTHER ALUMINUM HOUSEHOLD ARTICLES,76151090
3860,76152000,ادوات صحيه واجزاوءها ، من الومنيوم,دول مجلس التعاون الخليجي,0,7,168,0,36,550,0,43,718,Gulf Cooperation Council,"SANITARY WARE AND PARTS THEREOF, ALUMINUM",76152000
3861,76152000,ادوات صحيه واجزاوءها ، من الومنيوم,دول الجامعة العربية الاخرى,0,0,0,0,282,1105,0,282,1105,Other Arab League Countries,"SANITARY WARE AND PARTS THEREOF, ALUMINUM",76152000
3862,76169100,نسيج وشبك سياج شبكيه من الومنيوم,دول مجلس التعاون الخليجي,0,1,8,0,15,318,0,16,326,Gulf Cooperation Council,"TISSUES, NETS, RETICULAR FENCES FROM ALUMINUM",76169100
3863,76169100,نسيج وشبك سياج شبكيه من الومنيوم,دول الجامعة العربية الاخرى,0,2,13,0,34,321,0,36,333,Other Arab League Countries,"TISSUES, NETS, RETICULAR FENCES FROM ALUMINUM",76169100
3864,76169921,نسج وشباك معدنية والواح شبكية الشكل بالتمديدمن المنيوم,دول الجامعة العربية الاخرى,0,9,107,0,129,366,0,137,473,Other Arab League Countries,METAL NETS AND FABRICS AND BOARDS FROM ALUMINIUM,76169921
3865,76169929,"غيرهامن مصنوعات أسلاك المنيوم ,",دول مجلس التعاون الخليجي,0,191,393,0,320,1305,0,511,1698,Gulf Cooperation Council,FENCES FROM ALUMINUM,76169929
3866,76169929,"غيرهامن مصنوعات أسلاك المنيوم ,",دول اسلامية عدا العربية,0,0,0,0,160,1200,0,160,1200,Islamic not Arabic countries,FENCES FROM ALUMINUM,76169929
3867,76169929,"غيرهامن مصنوعات أسلاك المنيوم ,",دول اسيوية عدا العربية والاسلامية,0,22,631,0,660,4950,0,682,5581,"Asian not Arabic ,not Islamic",FENCES FROM ALUMINUM,76169929
3868,76169930,فتحات التهويه غيرالاليه من المونيوم,دول مجلس التعاون الخليجي,0,154,2979,0,28,717,0,181,3696,Gulf Cooperation Council,UNMECHNAICAL VENTILATION GAPS FROM ALUMINIUM,76169930
3869,76169930,فتحات التهويه غيرالاليه من المونيوم,دول اسيوية عدا العربية والاسلامية,0,29,827,0,0,0,0,29,827,"Asian not Arabic ,not Islamic",UNMECHNAICAL VENTILATION GAPS FROM ALUMINIUM,76169930
3870,76169950,لوازم الخطوطالكهربائيه من المونيوم,دول مجلس التعاون الخليجي,0,336,2325,0,1,3,0,337,2328,Gulf Cooperation Council,REQUIREMENTS FOR CABLES,76169950
3871,76169950,لوازم الخطوطالكهربائيه من المونيوم,دول استراليا وجزر الباسفيك,0,24,984,0,0,0,0,24,984,Australia and Oceania,REQUIREMENTS FOR CABLES,76169950
3872,76169970,سلالم نقالة,دول مجلس التعاون الخليجي,0,1019,6114,0,25,74,0,1044,6188,Gulf Cooperation Council,MOVABLE STAIRS.,76169970
3873,76169970,سلالم نقالة,دول الجامعة العربية الاخرى,0,18,339,0,8,35,0,26,374,Other Arab League Countries,MOVABLE STAIRS.,76169970
3874,76169990,"غيرهامن نسيج شباك سياج شبكية من المنيوم ,",دول مجلس التعاون الخليجي,0,1154,8663,0,68,451,0,1222,9114,Gulf Cooperation Council,OTHER PRODUCTS FROM ALUMINIMUM.,76169990
3875,76169990,"غيرهامن نسيج شباك سياج شبكية من المنيوم ,",دول الجامعة العربية الاخرى,0,229,4126,0,83,1081,0,312,5207,Other Arab League Countries,OTHER PRODUCTS FROM ALUMINIMUM.,76169990
3876,76169990,"غيرهامن نسيج شباك سياج شبكية من المنيوم ,",دول اسلامية عدا العربية,0,211,4544,0,0,0,0,211,4545,Islamic not Arabic countries,OTHER PRODUCTS FROM ALUMINIMUM.,76169990
3877,78019900,غيره من رصاص، خام محتوى على عنصراخر كعنصر رئيسى,دول مجلس التعاون الخليجي,0,0,0,0,301,1649,0,301,1649,Gulf Cooperation Council,OTHER UNWROUGHT LEAD,78019900
3878,78019900,غيره من رصاص، خام محتوى على عنصراخر كعنصر رئيسى,دول اسلامية عدا العربية,0,0,0,0,100,600,0,100,600,Islamic not Arabic countries,OTHER UNWROUGHT LEAD,78019900
3879,78019900,غيره من رصاص، خام محتوى على عنصراخر كعنصر رئيسى,دول اسيوية عدا العربية والاسلامية,0,0,0,0,13225,71850,0,13225,71850,"Asian not Arabic ,not Islamic",OTHER UNWROUGHT LEAD,78019900
3880,78019900,غيره من رصاص، خام محتوى على عنصراخر كعنصر رئيسى,دول الاتحاد الأوروبي,0,0,0,0,50,300,0,50,300,European Union,OTHER UNWROUGHT LEAD,78019900
3881,78020000,خرده وفضلات من رصاص،,دول مجلس التعاون الخليجي,0,884,3389,0,0,0,0,884,3389,Gulf Cooperation Council,LEAD WASTE AND SCRAP,78020000
3882,78020000,خرده وفضلات من رصاص،,دول اسيوية عدا العربية والاسلامية,0,6592,21466,0,0,0,0,6592,21466,"Asian not Arabic ,not Islamic",LEAD WASTE AND SCRAP,78020000
3883,79020000,خرده وفضلات من زنك,دول مجلس التعاون الخليجي,0,2940,7990,0,0,0,0,2940,7990,Gulf Cooperation Council,ZINC WASTE AND SCRAP,79020000
3884,79020000,خرده وفضلات من زنك,دول اسلامية عدا العربية,0,96,342,0,0,0,0,96,342,Islamic not Arabic countries,ZINC WASTE AND SCRAP,79020000
3885,79020000,خرده وفضلات من زنك,دول اسيوية عدا العربية والاسلامية,0,7635,26094,0,0,0,0,7635,26094,"Asian not Arabic ,not Islamic",ZINC WASTE AND SCRAP,79020000
3886,79020000,خرده وفضلات من زنك,دول افريقية عدا العربيةوالاسلامية,0,233,1757,0,0,0,0,233,1757,"African not Arabic,not Islamic",ZINC WASTE AND SCRAP,79020000
3887,79020000,خرده وفضلات من زنك,دول الاتحاد الأوروبي,0,282,1345,0,0,0,0,282,1345,European Union,ZINC WASTE AND SCRAP,79020000
3888,79031000,غبار زنك (رماد الزنك)ـ,دول اسلامية عدا العربية,0,0,0,0,47,325,0,47,325,Islamic not Arabic countries,ZINC DUST,79031000
3889,79031000,غبار زنك (رماد الزنك)ـ,دول اسيوية عدا العربية والاسلامية,0,0,0,0,550,2727,0,550,2727,"Asian not Arabic ,not Islamic",ZINC DUST,79031000
3890,79031000,غبار زنك (رماد الزنك)ـ,دول الاتحاد الأوروبي,0,0,0,0,162,1033,0,162,1033,European Union,ZINC DUST,79031000
3891,79039000,غيرها من مساحيق ورقائق من زنك,دول اسلامية عدا العربية,0,20,59,0,75,435,0,95,494,Islamic not Arabic countries,OTHER ZINC POWDERS AND FLAKES,79039000
3892,79039000,غيرها من مساحيق ورقائق من زنك,دول اسيوية عدا العربية والاسلامية,0,1309,5433,0,389,1550,0,1698,6983,"Asian not Arabic ,not Islamic",OTHER ZINC POWDERS AND FLAKES,79039000
3893,79040090,اشكال خاصة من قضبان من زنك,دول الجامعة العربية الاخرى,0,26,229,0,792,3415,0,817,3644,Other Arab League Countries,ZINC SHAPES AND SECTIONS,79040090
3894,79040090,اشكال خاصة من قضبان من زنك,دول افريقية عدا العربيةوالاسلامية,0,0,0,0,184,310,0,184,310,"African not Arabic,not Islamic",ZINC SHAPES AND SECTIONS,79040090
3895,79050090,غيرها من الواح من زنك,دول الجامعة العربية الاخرى,0,9,36,0,126,610,0,135,646,Other Arab League Countries,OTHER ZINC PLATES,79050090
3896,79070050,"مسامير,ومساميرالتنجيد,وصواميل (عزقات ),براغى ,من زنك",دول مجلس التعاون الخليجي,0,0,0,0,11,327,0,11,327,Gulf Cooperation Council,"BOLTS, TACKS, NUTS AND SCREWS OF ZINC",79070050
3897,79070060,ادوات منزليه من زنك,دول مجلس التعاون الخليجي,0,12,70,0,47,253,0,59,322,Gulf Cooperation Council,HOUSEHOLD WARE OF ZINC,79070060
3898,79070060,ادوات منزليه من زنك,دول الجامعة العربية الاخرى,0,48,436,0,478,1777,0,526,2213,Other Arab League Countries,HOUSEHOLD WARE OF ZINC,79070060
3899,79070060,ادوات منزليه من زنك,دول اسلامية عدا العربية,0,0,0,0,524,1817,0,524,1817,Islamic not Arabic countries,HOUSEHOLD WARE OF ZINC,79070060
3900,79070060,ادوات منزليه من زنك,دول اسيوية عدا العربية والاسلامية,0,0,0,0,615,2323,0,615,2323,"Asian not Arabic ,not Islamic",HOUSEHOLD WARE OF ZINC,79070060
3901,79070060,ادوات منزليه من زنك,دول افريقية عدا العربيةوالاسلامية,0,0,0,0,568,2129,0,568,2129,"African not Arabic,not Islamic",HOUSEHOLD WARE OF ZINC,79070060
3902,80030090,غيرها من عيدان ، واشكال خاصه واسلاك ، من قصدير,دول الجامعة العربية الاخرى,0,24,57,0,105,944,0,129,1001,Other Arab League Countries,"OTHER TIN RODS, PROFILES AND WIRE",80030090
3903,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول مجلس التعاون الخليجي,0,7,78,0,91,1375,0,98,1453,Gulf Cooperation Council,TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3904,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول الجامعة العربية الاخرى,0,91,1555,0,403,4367,0,494,5922,Other Arab League Countries,TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3905,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول اسلامية عدا العربية,0,79,2466,0,408,4665,0,487,7131,Islamic not Arabic countries,TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3906,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول اسيوية عدا العربية والاسلامية,0,79,2724,0,145,3371,0,224,6094,"Asian not Arabic ,not Islamic",TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3907,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول افريقية عدا العربيةوالاسلامية,0,3,107,0,326,988,0,329,1095,"African not Arabic,not Islamic",TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3908,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول امريكا الشمالية,0,33,1786,0,254,3758,0,287,5544,North America,TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3909,80070030,الادوات المنزليه والمطبخيه وادوات المائده من قصدير,دول الاتحاد الأوروبي,0,64,3236,0,165,4550,0,229,7786,European Union,TIN ARTICLES FOR DOMESTIC PURPOSES AND TABLEWARE,80070030
3910,80070090,غيرها من مصنوعات من قصدير,دول مجلس التعاون الخليجي,0,4,39,0,14,826,0,18,865,Gulf Cooperation Council,OTHER TIN ARTICLES,80070090
3911,80070090,غيرها من مصنوعات من قصدير,دول الجامعة العربية الاخرى,0,24,82,0,26,253,0,50,336,Other Arab League Countries,OTHER TIN ARTICLES,80070090
3912,08013100,"جوزالكاشوبقشرة ,",مجموعات دول آخرى,0,0,0,0,15,275,0,15,275,Other Country Groups,CASHEW NUTS WITH SHELL,08013100
3913,08013200,"جوزالكاشومقشرة ,",مجموعات دول مختلفة,0,5,192,0,40,430,0,45,622,Diffrent Country Groups,CASHEW NUTS WITHOUT SHELL,08013200
3914,08021200,لوز مقشر,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,ALMONDS SHELLED,08021200
3915,08023100,جوز بقشره,مجموعات دول آخرى,0,0,0,0,40,285,0,40,285,Other Country Groups,WALNUTS IN SHELLS,08023100
3916,08025200,فستق مقشر,مجموعات دول آخرى,0,0,0,0,0,1,0,0,1,Other Country Groups,"PISTACHIOS, SHELLED",08025200
3917,08041010,تمر طازج,دول اوروبا عدا دول الاتحاد الأوروبي,0,76,543,0,0,0,0,76,543,Europe not European Union,FRESH DATES,08041010
3918,08041010,تمر طازج,مجموعات دول آخرى,0,36,210,0,0,0,0,36,210,Other Country Groups,FRESH DATES,08041010
3919,08041021,تمر مكنوز,مجموعات دول آخرى,0,86,367,0,0,0,0,86,367,Other Country Groups,STORED DATES,08041021
3920,08041029,غيرها من تمور,مجموعات دول آخرى,0,5,131,0,4,10,0,9,141,Other Country Groups,OTHER DATES,08041029
3921,08045020,مانجو,مجموعات دول آخرى,0,0,0,0,8,26,0,8,26,Other Country Groups,MANGOES,08045020
3922,08054000,جريب فروت,مجموعات دول آخرى,0,20,9,0,152,221,0,172,230,Other Country Groups,GRAPEFRUIT,08054000
3923,08055010,ليمون طازج,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,FRESH LEMONS,08055010
3924,08061000,عنب طازج,مجموعات دول آخرى,0,0,0,0,59,120,0,59,120,Other Country Groups,FRESH GRAPES,08061000
3925,08062000,عنب مجفف (زبيب)ـ,مجموعات دول آخرى,0,0,0,0,42,238,0,42,238,Other Country Groups,DRIED GRAPES,08062000
3926,08083000,كمثرى،طازجه,مجموعات دول آخرى,0,0,0,0,114,289,0,114,289,Other Country Groups,"PEARS, FRESH",08083000
3927,08091000,مشمش،،طازج,مجموعات دول آخرى,0,0,0,0,10,14,0,10,14,Other Country Groups,"APRICOTS, FRESH",08091000
3928,08093000,"دراق(بمافيهالدراق الاملس، ""نيكتارين"")ـ  طازج",مجموعات دول آخرى,0,0,0,0,13,3,0,13,3,Other Country Groups,"PEACHES, INCLUDING NECTARINES, FRESH",08093000
3929,08094000,برقوق وبرقوق السياح،طازج,مجموعات دول آخرى,0,0,0,0,6,25,0,6,25,Other Country Groups,"PLUMS AND SLOES, FRESH",08094000
3930,81019600,اسلك من معادن عادية,دول مجلس التعاون الخليجي,0,0,0,0,119,333,0,119,333,Gulf Cooperation Council,TUNGSTEN WIRES,81019600
3931,81019600,اسلك من معادن عادية,دول الجامعة العربية الاخرى,0,415,1350,0,935,3102,0,1349,4453,Other Arab League Countries,TUNGSTEN WIRES,81019600
3932,81089000,غيرها من منتجات تيتانيوم,دول الاتحاد الأوروبي,0,0,0,0,7,641,0,7,641,European Union,OTHER TITANIUM PRODUCTS,81089000
3933,08109010,رمان،طازج,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"POMEGRANATES, FRESH",08109010
3934,08109090,غيرها من فواكه طازجه,مجموعات دول آخرى,0,0,0,0,50,210,0,50,210,Other Country Groups,"OTHER FRUIT, FRESH",08109090
3935,08119000,غيرها من فواكه مجمده,مجموعات دول آخرى,0,0,0,0,0,0,0,0,0,Other Country Groups,"OTHER FRUIT, FROZEN",08119000
3936,08132000,خوخ او برقوق مجفف,مجموعات دول آخرى,0,0,0,0,5,4,0,5,4,Other Country Groups,"PRUNES, DRIED",08132000
3937,08133000,تفاح مجفف,مجموعات دول آخرى,0,0,1,0,65,143,0,65,144,Other Country Groups,"APPLES, DRIED",08133000
3938,08134020,تمر هندى مجفف,مجموعات دول آخرى,0,15,50,0,92,284,0,106,334,Other Country Groups,"TAMARIND, DRIED",08134020
